timestamp,symbol,price,volume,bid,ask,bid_size,ask_size,exchange,conditions
1704106882000000000,AAPL,181.8195,230,181.8066,181.8324,125,131,NASDAQ,""
1704106883000000000,AAPL,181.8436,200,181.8313,181.8560,91,91,NASDAQ,""
1704106884000000000,AAPL,181.8556,388,181.8160,181.8952,233,177,NASDAQ,""
1704106885000000000,AAPL,181.8592,229,181.8427,181.8757,67,203,NASDAQ,""
1704106886000000000,AAPL,181.8515,461,181.8419,181.8612,49,120,NASDAQ,""
1704106887000000000,AAPL,181.8639,339,181.8405,181.8872,101,45,NASDAQ,""
1704106888000000000,AAPL,181.8894,224,181.8723,181.9066,171,129,NASDAQ,""
1704106889000000000,AAPL,181.8980,180,181.8581,181.9378,234,137,NASDAQ,""
1704106890000000000,AAPL,181.9199,253,181.8980,181.9419,233,88,NASDAQ,""
1704106891000000000,AAPL,181.9099,485,181.8975,181.9223,226,88,NASDAQ,""
1704106892000000000,AAPL,181.8960,87,181.8531,181.9388,43,84,NASDAQ,""
1704106893000000000,AAPL,181.9126,195,181.9020,181.9231,198,143,NASDAQ,""
1704106894000000000,AAPL,181.8874,83,181.8481,181.9267,61,194,NASDAQ,""
1704106895000000000,AAPL,181.8737,141,181.8599,181.8875,184,14,NASDAQ,""
1704106896000000000,AAPL,181.8314,283,181.8055,181.8573,155,15,NASDAQ,""
1704106897000000000,AAPL,181.8269,405,181.7901,181.8637,175,176,NASDAQ,""
1704106898000000000,AAPL,181.8395,153,181.7954,181.8835,186,162,NASDAQ,""
1704106899000000000,AAPL,181.8392,263,181.7975,181.8810,51,100,NASDAQ,""
1704106900000000000,AAPL,181.8404,63,181.8034,181.8775,248,121,NASDAQ,""
1704106901000000000,AAPL,181.8352,492,181.8117,181.8587,241,193,NASDAQ,""
1704106902000000000,AAPL,181.8424,194,181.8209,181.8639,197,133,NASDAQ,""
1704106903000000000,AAPL,181.8206,338,181.7938,181.8475,211,75,NASDAQ,""
1704106904000000000,AAPL,181.8291,285,181.8001,181.8581,64,188,NASDAQ,""
1704106905000000000,AAPL,181.7903,461,181.7524,181.8281,216,63,NASDAQ,""
1704106906000000000,AAPL,181.7945,343,181.7666,181.8225,46,109,NASDAQ,""
1704106907000000000,AAPL,181.7741,366,181.7390,181.8092,185,136,NASDAQ,""
1704106908000000000,AAPL,181.7927,405,181.7493,181.8361,54,56,NASDAQ,""
1704106909000000000,AAPL,181.7823,990,181.7528,181.8119,183,117,NASDAQ,""
1704106910000000000,AAPL,181.7857,144,181.7560,181.8154,236,83,NASDAQ,""
1704106911000000000,AAPL,181.7712,405,181.7344,181.8080,126,120,NASDAQ,""
1704106912000000000,AAPL,181.7966,366,181.7765,181.8168,101,49,NASDAQ,""
1704106913000000000,AAPL,181.7817,488,181.7509,181.8125,43,125,NASDAQ,""
1704106914000000000,AAPL,181.8055,469,181.7605,181.8504,79,220,NASDAQ,""
1704106915000000000,AAPL,181.7899,169,181.7457,181.8341,177,179,NASDAQ,""
1704106916000000000,AAPL,181.8070,132,181.7972,181.8169,74,140,NASDAQ,""
1704106917000000000,AAPL,181.7966,456,181.7584,181.8347,223,78,NASDAQ,""
1704106918000000000,AAPL,181.7943,379,181.7727,181.8160,63,206,NASDAQ,""
1704106919000000000,AAPL,181.8021,359,181.7765,181.8276,207,240,NASDAQ,""
1704106920000000000,AAPL,181.7991,86,181.7817,181.8165,142,42,NASDAQ,""
1704106921000000000,AAPL,181.8103,368,181.7787,181.8418,90,163,NASDAQ,""
1704106922000000000,AAPL,181.7874,349,181.7639,181.8109,151,128,NASDAQ,""
1704106923000000000,AAPL,181.8161,134,181.8037,181.8284,173,64,NASDAQ,""
1704106924000000000,AAPL,181.8191,125,181.7812,181.8571,41,166,NASDAQ,""
1704106925000000000,AAPL,181.7890,215,181.7744,181.8035,204,216,NASDAQ,""
1704106926000000000,AAPL,181.8128,448,181.7957,181.8300,200,202,NASDAQ,""
1704106927000000000,AAPL,181.8111,324,181.7974,181.8248,187,177,NASDAQ,""
1704106928000000000,AAPL,181.7719,107,181.7446,181.7993,50,76,NASDAQ,""
1704106929000000000,AAPL,181.7720,283,181.7307,181.8133,149,84,NASDAQ,""
1704106930000000000,AAPL,181.7773,389,181.7672,181.7874,220,67,NASDAQ,""
1704106931000000000,AAPL,181.7531,344,181.7149,181.7912,98,174,NASDAQ,""
1704106932000000000,AAPL,181.7602,193,181.7265,181.7939,154,73,NASDAQ,""
1704106933000000000,AAPL,181.7536,194,181.7257,181.7814,152,97,NASDAQ,""
1704106934000000000,AAPL,181.7832,107,181.7670,181.7995,77,140,NASDAQ,""
1704106935000000000,AAPL,181.7595,403,181.7177,181.8012,52,126,NASDAQ,""
1704106936000000000,AAPL,181.7611,122,181.7218,181.8003,130,146,NASDAQ,""
1704106937000000000,AAPL,181.7576,312,181.7251,181.7901,168,40,NASDAQ,""
1704106938000000000,AAPL,181.7536,418,181.7415,181.7657,93,184,NASDAQ,""
1704106939000000000,AAPL,181.7599,232,181.7204,181.7995,238,156,NASDAQ,""
1704106940000000000,AAPL,181.7469,327,181.7070,181.7868,37,246,NASDAQ,""
1704106941000000000,AAPL,181.7101,122,181.6973,181.7230,199,115,NASDAQ,""
1704106942000000000,AAPL,181.7135,348,181.6892,181.7379,97,10,NASDAQ,""
1704106943000000000,AAPL,181.7283,445,181.7163,181.7403,191,232,NASDAQ,""
1704106944000000000,AAPL,181.7084,140,181.6692,181.7477,167,111,NASDAQ,""
1704106945000000000,AAPL,181.7038,55,181.6943,181.7133,204,220,NASDAQ,""
1704106946000000000,AAPL,181.7203,64,181.6773,181.7634,129,59,NASDAQ,""
1704106947000000000,AAPL,181.7012,147,181.6596,181.7429,168,92,NASDAQ,""
1704106948000000000,AAPL,181.6924,79,181.6739,181.7108,33,58,NASDAQ,""
1704106949000000000,AAPL,181.7100,399,181.6723,181.7476,33,128,NASDAQ,""
1704106950000000000,AAPL,181.7427,325,181.7133,181.7721,221,247,NASDAQ,""
1704106951000000000,AAPL,181.7579,326,181.7470,181.7688,107,172,NASDAQ,""
1704106952000000000,AAPL,181.7368,314,181.7225,181.7511,37,237,NASDAQ,""
1704106953000000000,AAPL,181.7377,444,181.6971,181.7783,157,217,NASDAQ,""
1704106954000000000,AAPL,181.7646,391,181.7420,181.7872,140,154,NASDAQ,""
1704106955000000000,AAPL,181.7755,403,181.7390,181.8120,214,114,NASDAQ,""
1704106956000000000,AAPL,181.7670,317,181.7246,181.8093,239,23,NASDAQ,""
1704106957000000000,AAPL,181.7666,301,181.7287,181.8045,57,177,NASDAQ,""
1704106958000000000,AAPL,181.7513,306,181.7285,181.7742,173,215,NASDAQ,""
1704106959000000000,AAPL,181.7719,333,181.7427,181.8012,86,77,NASDAQ,""
1704106960000000000,AAPL,181.8069,447,181.7892,181.8246,36,40,NASDAQ,""
1704106961000000000,AAPL,181.7998,363,181.7763,181.8232,224,64,NASDAQ,""
1704106962000000000,AAPL,181.8145,82,181.7743,181.8547,122,73,NASDAQ,""
1704106963000000000,AAPL,181.8098,318,181.7823,181.8373,118,218,NASDAQ,""
1704106964000000000,AAPL,181.7946,287,181.7528,181.8364,228,42,NASDAQ,""
1704106965000000000,AAPL,181.7666,437,181.7355,181.7977,182,195,NASDAQ,""
1704106966000000000,AAPL,181.7690,242,181.7513,181.7867,223,161,NASDAQ,""
1704106967000000000,AAPL,181.7859,395,181.7719,181.7999,149,228,NASDAQ,""
1704106968000000000,AAPL,181.7570,84,181.7342,181.7798,91,70,NASDAQ,""
1704106969000000000,AAPL,181.7606,375,181.7481,181.7731,242,131,NASDAQ,""
1704106970000000000,AAPL,181.7417,313,181.7216,181.7618,89,84,NASDAQ,""
1704106971000000000,AAPL,181.7276,231,181.6877,181.7674,135,233,NASDAQ,""
1704106972000000000,AAPL,181.7271,431,181.6869,181.7672,110,90,NASDAQ,""
1704106973000000000,AAPL,181.7223,490,181.6989,181.7458,227,31,NASDAQ,""
1704106974000000000,AAPL,181.7184,423,181.7050,181.7318,125,104,NASDAQ,""
1704106975000000000,AAPL,181.7475,1530,181.7315,181.7636,36,145,NASDAQ,""
1704106976000000000,AAPL,181.7552,492,181.7158,181.7945,67,83,NASDAQ,""
1704106977000000000,AAPL,181.7549,379,181.7170,181.7929,226,237,NASDAQ,""
1704106978000000000,AAPL,181.7463,407,181.7153,181.7772,228,195,NASDAQ,""
1704106979000000000,AAPL,181.7703,157,181.7296,181.8110,118,193,NASDAQ,""
1704106980000000000,AAPL,181.7215,344,181.6897,181.7533,84,87,NASDAQ,""
1704106981000000000,AAPL,181.7119,123,181.6837,181.7402,46,233,NASDAQ,""
1704106982000000000,AAPL,181.6869,484,181.6628,181.7110,189,156,NASDAQ,""
1704106983000000000,AAPL,181.6685,366,181.6412,181.6958,225,240,NASDAQ,""
1704106984000000000,AAPL,181.6874,232,181.6670,181.7078,192,154,NASDAQ,""
1704106985000000000,AAPL,181.6727,450,181.6508,181.6946,167,59,NASDAQ,""
1704106986000000000,AAPL,181.6907,304,181.6483,181.7331,22,113,NASDAQ,""
1704106987000000000,AAPL,181.6803,485,181.6362,181.7244,239,107,NASDAQ,""
1704106988000000000,AAPL,181.6732,57,181.6337,181.7127,146,30,NASDAQ,""
1704106989000000000,AAPL,181.6855,134,181.6518,181.7191,89,12,NASDAQ,""
1704106990000000000,AAPL,181.6917,254,181.6799,181.7034,128,91,NASDAQ,""
1704106991000000000,AAPL,181.6912,199,181.6799,181.7026,133,21,NASDAQ,""
1704106992000000000,AAPL,181.6958,262,181.6521,181.7395,68,13,NASDAQ,""
1704106993000000000,AAPL,181.6842,415,181.6500,181.7183,197,66,NASDAQ,""
1704106994000000000,AAPL,181.6441,213,181.6226,181.6656,109,89,NASDAQ,""
1704106995000000000,AAPL,181.6564,487,181.6184,181.6944,150,22,NASDAQ,""
1704106996000000000,AAPL,181.6652,443,181.6328,181.6976,229,245,NASDAQ,""
1704106997000000000,AAPL,181.6487,173,181.6213,181.6761,143,115,NASDAQ,""
1704106998000000000,AAPL,181.6545,349,181.6387,181.6702,22,80,NASDAQ,""
1704106999000000000,AAPL,181.6816,368,181.6493,181.7139,82,224,NASDAQ,""
1704107000000000000,AAPL,181.6916,178,181.6571,181.7260,181,31,NASDAQ,""
1704107001000000000,AAPL,181.6819,241,181.6607,181.7031,240,71,NASDAQ,""
1704107002000000000,AAPL,181.6961,155,181.6796,181.7126,99,26,NASDAQ,""
1704107003000000000,AAPL,181.6774,254,181.6455,181.7093,215,142,NASDAQ,""
1704107004000000000,AAPL,181.6557,191,181.6320,181.6793,204,101,NASDAQ,""
1704107005000000000,AAPL,181.6283,131,181.5872,181.6693,188,167,NASDAQ,""
1704107006000000000,AAPL,181.6342,326,181.6070,181.6614,47,41,NASDAQ,""
1704107007000000000,AAPL,181.6555,66,181.6194,181.6916,21,178,NASDAQ,""
1704107008000000000,AAPL,181.6438,357,181.6339,181.6537,81,189,NASDAQ,""
1704107009000000000,AAPL,181.6579,51,181.6320,181.6838,184,101,NASDAQ,""
1704107010000000000,AAPL,181.6606,160,181.6350,181.6862,207,236,NASDAQ,""
1704107011000000000,AAPL,181.6817,467,181.6642,181.6993,246,71,NASDAQ,""
1704107012000000000,AAPL,181.6831,303,181.6499,181.7163,136,67,NASDAQ,""
1704107013000000000,AAPL,181.6779,377,181.6673,181.6885,248,181,NASDAQ,""
1704107014000000000,AAPL,181.6893,329,181.6577,181.7208,33,241,NASDAQ,""
1704107015000000000,AAPL,181.6822,105,181.6702,181.6941,157,234,NASDAQ,""
1704107016000000000,AAPL,181.6801,79,181.6370,181.7231,101,23,NASDAQ,""
1704107017000000000,AAPL,181.6506,63,181.6386,181.6626,51,166,NASDAQ,""
1704107018000000000,AAPL,181.6498,186,181.6374,181.6622,57,235,NASDAQ,""
1704107019000000000,AAPL,181.6482,111,181.6288,181.6677,24,118,NASDAQ,""
1704107020000000000,AAPL,181.6599,96,181.6209,181.6989,62,40,NASDAQ,""
1704107021000000000,AAPL,181.6681,155,181.6419,181.6943,64,238,NASDAQ,""
1704107022000000000,AAPL,181.6493,477,181.6292,181.6693,198,192,NASDAQ,""
1704107023000000000,AAPL,181.6526,430,181.6325,181.6728,208,46,NASDAQ,""
1704107024000000000,AAPL,181.6445,470,181.6182,181.6707,23,35,NASDAQ,""
1704107025000000000,AAPL,181.6403,400,181.6115,181.6690,168,11,NASDAQ,""
1704107026000000000,AAPL,181.6266,271,181.6140,181.6391,97,223,NASDAQ,""
1704107027000000000,AAPL,181.6112,114,181.5928,181.6297,204,123,NASDAQ,""
1704107028000000000,AAPL,181.6113,154,181.5679,181.6547,115,170,NASDAQ,""
1704107029000000000,AAPL,181.6115,483,181.5672,181.6559,120,225,NASDAQ,""
1704107030000000000,AAPL,181.6350,262,181.6045,181.6656,87,56,NASDAQ,""
1704107031000000000,AAPL,181.6359,93,181.5910,181.6807,106,207,NASDAQ,""
1704107032000000000,AAPL,181.6650,259,181.6226,181.7074,131,247,NASDAQ,""
1704107033000000000,AAPL,181.6274,221,181.6011,181.6537,65,106,NASDAQ,""
1704107034000000000,AAPL,181.6312,372,181.6004,181.6620,159,198,NASDAQ,""
1704107035000000000,AAPL,181.6303,428,181.6198,181.6409,196,85,NASDAQ,""
1704107036000000000,AAPL,181.6515,156,181.6271,181.6760,64,20,NASDAQ,""
1704107037000000000,AAPL,181.6742,225,181.6509,181.6974,125,161,NASDAQ,""
1704107038000000000,AAPL,181.6618,445,181.6343,181.6893,19,239,NASDAQ,""
1704107039000000000,AAPL,181.6391,385,181.6272,181.6510,57,41,NASDAQ,""
1704107040000000000,AAPL,181.6259,352,181.5990,181.6528,21,156,NASDAQ,""
1704107041000000000,AAPL,181.6238,178,181.6008,181.6467,68,211,NASDAQ,""
1704107042000000000,AAPL,181.6290,280,181.6171,181.6409,175,207,NASDAQ,""
1704107043000000000,AAPL,181.6501,277,181.6206,181.6795,123,80,NASDAQ,""
1704107044000000000,AAPL,181.6686,163,181.6359,181.7012,75,246,NASDAQ,""
1704107045000000000,AAPL,181.6908,290,181.6573,181.7243,108,93,NASDAQ,""
1704107046000000000,AAPL,181.6890,439,181.6763,181.7018,11,88,NASDAQ,""
1704107047000000000,AAPL,181.6789,122,181.6652,181.6926,75,17,NASDAQ,""
1704107048000000000,AAPL,181.6707,423,181.6377,181.7037,187,81,NASDAQ,""
1704107049000000000,AAPL,181.6683,427,181.6346,181.7021,41,218,NASDAQ,""
1704107050000000000,AAPL,181.6744,437,181.6595,181.6893,27,206,NASDAQ,""
1704107051000000000,AAPL,181.6798,337,181.6439,181.7157,141,18,NASDAQ,""
1704107052000000000,AAPL,181.6600,462,181.6357,181.6843,122,29,NASDAQ,""
1704107053000000000,AAPL,181.6494,463,181.6355,181.6633,37,149,NASDAQ,""
1704107054000000000,AAPL,181.6489,95,181.6316,181.6663,12,92,NASDAQ,""
1704107055000000000,AAPL,181.6456,121,181.6022,181.6890,19,59,NASDAQ,""
1704107056000000000,AAPL,181.6174,453,181.5964,181.6384,51,25,NASDAQ,""
1704107057000000000,AAPL,181.6488,396,181.6342,181.6634,10,68,NASDAQ,""
1704107058000000000,AAPL,181.6311,222,181.6149,181.6473,31,246,NASDAQ,""
1704107059000000000,AAPL,181.6408,88,181.6205,181.6611,128,103,NASDAQ,""
1704107060000000000,AAPL,181.6593,65,181.6212,181.6974,239,135,NASDAQ,""
1704107061000000000,AAPL,181.6674,252,181.6344,181.7004,212,230,NASDAQ,""
1704107062000000000,AAPL,181.6958,149,181.6530,181.7387,97,169,NASDAQ,""
1704107063000000000,AAPL,181.7040,394,181.6668,181.7412,166,71,NASDAQ,""
1704107064000000000,AAPL,181.6526,90,181.6254,181.6797,35,33,NASDAQ,""
1704107065000000000,AAPL,181.6357,102,181.6080,181.6633,74,192,NASDAQ,""
1704107066000000000,AAPL,181.6637,338,181.6207,181.7066,115,239,NASDAQ,""
1704107067000000000,AAPL,181.6573,280,181.6269,181.6876,203,212,NASDAQ,""
1704107068000000000,AAPL,181.6593,457,181.6403,181.6782,12,204,NASDAQ,""
1704107069000000000,AAPL,181.6341,188,181.6002,181.6679,13,94,NASDAQ,""
1704107070000000000,AAPL,181.6486,470,181.6389,181.6583,36,25,NASDAQ,""
1704107071000000000,AAPL,181.6127,145,181.5730,181.6524,77,182,NASDAQ,""
1704107072000000000,AAPL,181.6069,316,181.5767,181.6370,116,71,NASDAQ,""
1704107073000000000,AAPL,181.6198,233,181.5988,181.6409,183,241,NASDAQ,""
1704107074000000000,AAPL,181.5901,68,181.5757,181.6046,235,199,NASDAQ,""
1704107075000000000,AAPL,181.6078,235,181.5632,181.6524,136,212,NASDAQ,""
1704107076000000000,AAPL,181.6338,160,181.6071,181.6605,241,201,NASDAQ,""
1704107077000000000,AAPL,181.6023,183,181.5689,181.6358,241,106,NASDAQ,""
1704107078000000000,AAPL,181.5847,163,181.5637,181.6058,110,21,NASDAQ,""
1704107079000000000,AAPL,181.5476,451,181.5032,181.5920,193,200,NASDAQ,""
1704107080000000000,AAPL,181.5509,337,181.5306,181.5712,26,192,NASDAQ,""
1704107081000000000,AAPL,181.5279,390,181.5117,181.5441,235,250,NASDAQ,""
1704107082000000000,AAPL,181.5533,372,181.5106,181.5959,122,179,NASDAQ,""
1704107083000000000,AAPL,181.5379,202,181.5029,181.5729,105,162,NASDAQ,""
1704107084000000000,AAPL,181.5364,169,181.5220,181.5508,25,231,NASDAQ,""
1704107085000000000,AAPL,181.5524,228,181.5385,181.5663,94,209,NASDAQ,""
1704107086000000000,AAPL,181.5542,376,181.5399,181.5685,152,224,NASDAQ,""
1704107087000000000,AAPL,181.5723,203,181.5608,181.5838,167,68,NASDAQ,""
1704107088000000000,AAPL,181.6055,299,181.5703,181.6407,99,28,NASDAQ,""
1704107089000000000,AAPL,181.6174,494,181.5965,181.6382,68,141,NASDAQ,""
1704107090000000000,AAPL,181.5703,496,181.5391,181.6014,189,126,NASDAQ,""
1704107091000000000,AAPL,181.5638,312,181.5539,181.5737,52,163,NASDAQ,""
1704107092000000000,AAPL,181.5536,117,181.5318,181.5755,228,56,NASDAQ,""
1704107093000000000,AAPL,181.5565,398,181.5304,181.5825,27,113,NASDAQ,""
1704107094000000000,AAPL,181.5895,163,181.5644,181.6146,208,184,NASDAQ,""
1704107095000000000,AAPL,181.6090,423,181.5905,181.6275,173,216,NASDAQ,""
1704107096000000000,AAPL,181.5582,212,181.5187,181.5977,16,136,NASDAQ,""
1704107097000000000,AAPL,181.5692,262,181.5468,181.5915,108,201,NASDAQ,""
1704107098000000000,AAPL,181.5515,224,181.5194,181.5837,94,32,NASDAQ,""
1704107099000000000,AAPL,181.5115,51,181.4907,181.5324,126,106,NASDAQ,""
1704107100000000000,AAPL,181.5288,457,181.5046,181.5530,205,52,NASDAQ,""
1704107101000000000,AAPL,181.5316,83,181.5197,181.5434,60,238,NASDAQ,""
1704107102000000000,AAPL,181.5407,233,181.5211,181.5604,136,183,NASDAQ,""
1704107103000000000,AAPL,181.5152,91,181.4813,181.5492,170,16,NASDAQ,""
1704107104000000000,AAPL,181.5191,93,181.4752,181.5630,153,237,NASDAQ,""
1704107105000000000,AAPL,181.5247,154,181.5122,181.5372,228,108,NASDAQ,""
1704107106000000000,AAPL,181.5225,286,181.4834,181.5616,171,47,NASDAQ,""
1704107107000000000,AAPL,181.4776,314,181.4516,181.5036,15,129,NASDAQ,""
1704107108000000000,AAPL,181.4788,332,181.4581,181.4995,97,217,NASDAQ,""
1704107109000000000,AAPL,181.4841,217,181.4443,181.5239,106,247,NASDAQ,""
1704107110000000000,AAPL,181.4992,193,181.4735,181.5249,236,129,NASDAQ,""
1704107111000000000,AAPL,181.4880,327,181.4618,181.5142,77,152,NASDAQ,""
1704107112000000000,AAPL,181.4757,493,181.4650,181.4863,143,71,NASDAQ,""
1704107113000000000,AAPL,181.4804,99,181.4643,181.4964,196,250,NASDAQ,""
1704107114000000000,AAPL,181.4820,498,181.4491,181.5149,202,44,NASDAQ,""
1704107115000000000,AAPL,181.4810,86,181.4418,181.5202,117,230,NASDAQ,""
1704107116000000000,AAPL,181.4708,479,181.4332,181.5083,189,181,NASDAQ,""
1704107117000000000,AAPL,181.4537,227,181.4405,181.4669,103,234,NASDAQ,""
1704107118000000000,AAPL,181.4266,363,181.3816,181.4715,56,84,NASDAQ,""
1704107119000000000,AAPL,181.4193,269,181.4088,181.4299,17,218,NASDAQ,""
1704107120000000000,AAPL,181.4404,364,181.4162,181.4647,92,113,NASDAQ,""
1704107121000000000,AAPL,181.4336,149,181.4060,181.4613,115,47,NASDAQ,""
1704107122000000000,AAPL,181.4451,116,181.4065,181.4836,222,70,NASDAQ,""
1704107123000000000,AAPL,181.4834,391,181.4574,181.5095,163,188,NASDAQ,""
1704107124000000000,AAPL,181.4618,496,181.4293,181.4943,222,50,NASDAQ,""
1704107125000000000,AAPL,181.4667,298,181.4492,181.4842,74,28,NASDAQ,""
1704107126000000000,AAPL,181.4690,462,181.4379,181.5001,88,64,NASDAQ,""
1704107127000000000,AAPL,181.4774,80,181.4645,181.4904,18,108,NASDAQ,""
1704107128000000000,AAPL,181.4803,479,181.4556,181.5051,31,157,NASDAQ,""
1704107129000000000,AAPL,181.4840,433,181.4455,181.5224,39,173,NASDAQ,""
1704107130000000000,AAPL,181.4713,101,181.4551,181.4874,231,177,NASDAQ,""
1704107131000000000,AAPL,181.4652,492,181.4496,181.4808,209,159,NASDAQ,""
1704107132000000000,AAPL,181.4734,99,181.4423,181.5046,231,247,NASDAQ,""
1704107133000000000,AAPL,181.4501,388,181.4118,181.4884,16,83,NASDAQ,""
1704107134000000000,AAPL,181.4269,211,181.3998,181.4541,50,147,NASDAQ,""
1704107135000000000,AAPL,181.4221,336,181.3867,181.4576,202,159,NASDAQ,""
1704107136000000000,AAPL,181.4142,495,181.3781,181.4503,181,155,NASDAQ,""
1704107137000000000,AAPL,181.4189,172,181.4040,181.4337,46,166,NASDAQ,""
1704107138000000000,AAPL,181.4477,122,181.4306,181.4647,217,199,NASDAQ,""
1704107139000000000,AAPL,181.4429,238,181.4018,181.4840,126,225,NASDAQ,""
1704107140000000000,AAPL,181.4415,55,181.4170,181.4660,110,37,NASDAQ,""
1704107141000000000,AAPL,181.4490,171,181.4387,181.4594,121,89,NASDAQ,""
1704107142000000000,AAPL,181.4266,155,181.3945,181.4586,240,138,NASDAQ,""
1704107143000000000,AAPL,181.4512,340,181.4318,181.4706,176,216,NASDAQ,""
1704107144000000000,AAPL,181.4552,108,181.4220,181.4883,213,53,NASDAQ,""
1704107145000000000,AAPL,181.4433,103,181.4065,181.4802,176,190,NASDAQ,""
1704107146000000000,AAPL,181.4129,379,181.3850,181.4407,81,55,NASDAQ,""
1704107147000000000,AAPL,181.4123,323,181.3819,181.4426,250,123,NASDAQ,""
1704107148000000000,AAPL,181.4067,486,181.3822,181.4313,30,171,NASDAQ,""
1704107149000000000,AAPL,181.4101,341,181.3876,181.4327,182,19,NASDAQ,""
1704107150000000000,AAPL,181.4054,493,181.3799,181.4308,223,13,NASDAQ,""
1704107151000000000,AAPL,181.4059,389,181.3722,181.4396,158,147,NASDAQ,""
1704107152000000000,AAPL,181.3748,180,181.3509,181.3987,208,167,NASDAQ,""
1704107153000000000,AAPL,181.3978,158,181.3768,181.4188,76,211,NASDAQ,""
1704107154000000000,AAPL,181.4086,259,181.3879,181.4294,79,116,NASDAQ,""
1704107155000000000,AAPL,181.4170,97,181.3910,181.4430,134,99,NASDAQ,""
1704107156000000000,AAPL,181.4550,346,181.4199,181.4902,230,25,NASDAQ,""
1704107157000000000,AAPL,181.4316,96,181.3964,181.4668,221,197,NASDAQ,""
1704107158000000000,AAPL,181.4377,203,181.4045,181.4710,190,69,NASDAQ,""
1704107159000000000,AAPL,181.4141,453,181.3959,181.4322,163,200,NASDAQ,""
1704107160000000000,AAPL,181.4312,277,181.3918,181.4707,78,164,NASDAQ,""
1704107161000000000,AAPL,181.4224,440,181.3827,181.4621,167,74,NASDAQ,""
1704107162000000000,AAPL,181.3895,207,181.3563,181.4227,127,227,NASDAQ,""
1704107163000000000,AAPL,181.3680,85,181.3395,181.3966,155,146,NASDAQ,""
1704107164000000000,AAPL,181.3458,179,181.3016,181.3901,91,201,NASDAQ,""
1704107165000000000,AAPL,181.3230,261,181.3123,181.3336,125,139,NASDAQ,""
1704107166000000000,AAPL,181.3305,159,181.2935,181.3674,65,248,NASDAQ,""
1704107167000000000,AAPL,181.3788,165,181.3506,181.4069,43,54,NASDAQ,""
1704107168000000000,AAPL,181.3412,437,181.2960,181.3863,235,152,NASDAQ,""
1704107169000000000,AAPL,181.3531,438,181.3419,181.3642,193,76,NASDAQ,""
1704107170000000000,AAPL,181.3763,126,181.3569,181.3958,81,230,NASDAQ,""
1704107171000000000,AAPL,181.3748,171,181.3577,181.3919,162,28,NASDAQ,""
1704107172000000000,AAPL,181.3794,203,181.3672,181.3917,57,47,NASDAQ,""
1704107173000000000,AAPL,181.4083,58,181.3888,181.4278,227,236,NASDAQ,""
1704107174000000000,AAPL,181.3978,151,181.3593,181.4364,73,227,NASDAQ,""
1704107175000000000,AAPL,181.4227,224,181.4081,181.4374,196,54,NASDAQ,""
1704107176000000000,AAPL,181.4432,475,181.4095,181.4770,201,114,NASDAQ,""
1704107177000000000,AAPL,181.4342,314,181.4209,181.4476,90,166,NASDAQ,""
1704107178000000000,AAPL,181.4479,123,181.4314,181.4645,56,15,NASDAQ,""
1704107179000000000,AAPL,181.4233,283,181.3894,181.4572,138,104,NASDAQ,""
1704107180000000000,AAPL,181.4195,205,181.4080,181.4310,99,242,NASDAQ,""
1704107181000000000,AAPL,181.3944,346,181.3544,181.4345,196,79,NASDAQ,""
1704107182000000000,AAPL,181.3853,157,181.3439,181.4268,248,24,NASDAQ,""
1704107183000000000,AAPL,181.3786,482,181.3440,181.4132,168,45,NASDAQ,""
1704107184000000000,AAPL,181.4075,471,181.3754,181.4397,50,80,NASDAQ,""
1704107185000000000,AAPL,181.4341,79,181.4212,181.4470,119,135,NASDAQ,""
1704107186000000000,AAPL,181.4287,208,181.4160,181.4415,78,81,NASDAQ,""
1704107187000000000,AAPL,181.4111,491,181.3781,181.4441,23,207,NASDAQ,""
1704107188000000000,AAPL,181.3991,169,181.3625,181.4357,125,120,NASDAQ,""
1704107189000000000,AAPL,181.4141,365,181.3744,181.4538,16,240,NASDAQ,""
1704107190000000000,AAPL,181.4248,345,181.4029,181.4466,166,98,NASDAQ,""
1704107191000000000,AAPL,181.4334,304,181.4132,181.4535,27,39,NASDAQ,""
1704107192000000000,AAPL,181.4248,464,181.4155,181.4341,68,91,NASDAQ,""
1704107193000000000,AAPL,181.4420,192,181.4228,181.4613,28,62,NASDAQ,""
1704107194000000000,AAPL,181.4398,226,181.4042,181.4754,31,247,NASDAQ,""
1704107195000000000,AAPL,181.4434,455,181.4119,181.4750,183,136,NASDAQ,""
1704107196000000000,AAPL,181.4639,340,181.4337,181.4941,149,176,NASDAQ,""
1704107197000000000,AAPL,181.4557,318,181.4334,181.4780,155,66,NASDAQ,""
1704107198000000000,AAPL,181.4786,480,181.4390,181.5182,34,19,NASDAQ,""
1704107199000000000,AAPL,181.4849,99,181.4491,181.5207,149,161,NASDAQ,""
1704107200000000000,AAPL,181.5013,180,181.4734,181.5292,20,25,NASDAQ,""
1704107201000000000,AAPL,181.4769,465,181.4346,181.5192,177,206,NASDAQ,""
1704107202000000000,AAPL,181.4885,241,181.4440,181.5331,117,72,NASDAQ,""
1704107203000000000,AAPL,181.5049,118,181.4835,181.5262,38,66,NASDAQ,""
1704107204000000000,AAPL,181.5129,149,181.4934,181.5323,225,218,NASDAQ,""
1704107205000000000,AAPL,181.4839,488,181.4513,181.5166,88,50,NASDAQ,""
